info,019,037
volume-dice,0.859350564868024,0.858941725798259
dice-slice-1,0.914984361671879,NA
dice-slice-2,0.927216086094591,NA
dice-slice-3,0.919988528821336,NA
dice-slice-4,0.947716015410016,NA
dice-slice-5,0.932543042619249,NA
dice-slice-6,0.947251526929484,NA
dice-slice-7,0.935072142064373,NA
dice-slice-8,0.915763135946622,NA
dice-slice-9,0.938910291689598,NA
dice-slice-10,0.938967136150235,NA
dice-slice-11,0.925013989927252,NA
dice-slice-12,0.903153153153153,NA
dice-slice-13,0.928870292887029,NA
dice-slice-14,0.932119205298013,NA
dice-slice-15,0.919912232583653,NA
dice-slice-16,0.923877327491785,NA
dice-slice-17,0.92010582010582,NA
dice-slice-18,0.915973154362416,NA
dice-slice-19,0.931584362139918,NA
dice-slice-20,0.909288430200978,NA
dice-slice-21,0.922032056506384,NA
dice-slice-22,0.897026431718062,NA
dice-slice-23,0.88126210905065,NA
dice-slice-24,0.902869757174393,NA
dice-slice-25,0.903893275251838,NA
dice-slice-26,0.877145922746781,NA
dice-slice-27,0.901557285873192,NA
dice-slice-28,0.895005675368899,NA
dice-slice-29,0.897924845765564,NA
dice-slice-30,0.901730712819009,NA
dice-slice-31,0.900614182021217,NA
dice-slice-32,0.895152198421646,NA
dice-slice-33,0.904918032786885,NA
dice-slice-34,0.893500819224468,NA
dice-slice-35,0.877483443708609,NA
dice-slice-36,0.873775538762944,NA
dice-slice-37,0.893722466960352,0
dice-slice-38,0.882081865004066,0.849200833912439
dice-slice-39,0.863378684807256,0.933171619163129
dice-slice-40,0.891472868217054,0.889865026755051
dice-slice-41,0.891297978318195,0.921405390150981
dice-slice-42,0.881998795906081,0.935270632894823
dice-slice-43,0.900828983727356,0.917299429042322
dice-slice-44,0.901663262328567,0.938851075415192
dice-slice-45,0.884084084084084,0.942595419847328
dice-slice-46,0.878122178754138,0.951672505639008
dice-slice-47,0.8838768668089,0.933606184629377
dice-slice-48,0.801023672424824,0.936514886164623
dice-slice-49,0.875678937839469,0.940239726027397
dice-slice-50,0.871275327771156,0.906126651793376
dice-slice-51,0.862838440940196,0.910950256712398
dice-slice-52,0.865739426625035,0.916913946587537
dice-slice-53,0.839863713798978,0.906532222709338
dice-slice-54,0.869395711500975,0.884433962264151
dice-slice-55,0.819397993311037,0.888899390387978
dice-slice-56,0.854246575342466,0.9067868504772
dice-slice-57,0.852822036186876,0.834752772501685
dice-slice-58,0.868085106382979,0.855907964151783
dice-slice-59,0.880021569156107,0.88997319771837
dice-slice-60,0.836890645586298,0.894433227574272
dice-slice-61,0.834138486312399,0.861914655585744
dice-slice-62,0.873239436619718,0.740172579098754
dice-slice-63,0.864366605214643,0.866523911491792
dice-slice-64,0.852701702442635,0.882029697182275
dice-slice-65,0.870217917675545,0.834902699309479
dice-slice-66,0.846384039900249,0.823838968556769
dice-slice-67,0.833054693097683,0.841526621642846
dice-slice-68,0.856868395773295,0.856741134197782
dice-slice-69,0.819178780923234,0.840497925311203
dice-slice-70,0.858400586940572,0.851787573759111
dice-slice-71,0.868069699026929,0.845350052246604
dice-slice-72,0.877060133630289,0.855001629195178
dice-slice-73,0.841728229236624,0.84263959390863
dice-slice-74,0.863989637305699,0.858753315649867
dice-slice-75,0.87010752688172,0.810316682990532
dice-slice-76,0.893011216566005,0.825716987078475
dice-slice-77,0.873257287705957,0.829570747217806
dice-slice-78,0.851915626345243,0.829639216955185
dice-slice-79,0.874678111587983,0.841103403774802
dice-slice-80,0.865049127732104,0.855579505886254
dice-slice-81,0.812394997199925,0.861986301369863
dice-slice-82,0.855479452054795,0.862882096069869
dice-slice-83,0.855004402700323,0.855536028119508
dice-slice-84,0.863034694161906,0.884176182707993
dice-slice-85,0.836203737632833,0.849696536951089
dice-slice-86,0.834121138836979,0.872872525182355
dice-slice-87,0.813044755655665,0.872480889506602
dice-slice-88,0.7914035253087,0.878324225865209
dice-slice-89,0.838210442052833,0.874172185430464
dice-slice-90,0.854124836316019,0.786588432523051
dice-slice-91,0.876388518617258,0.811135371179039
dice-slice-92,0.871188222923239,0.842501297353399
dice-slice-93,0.877189893476538,0.827690371302706
dice-slice-94,0.869353294455566,0.772807742240057
dice-slice-95,0.894099051633298,0.768707482993197
dice-slice-96,0.902886686772943,0.772442588726514
dice-slice-97,0.889219982471516,0.776727922029611
dice-slice-98,0.899043570669501,0.695912614517266
dice-slice-99,0.879920188645021,0.771662066352763
dice-slice-100,0.894075740532433,0.744370348893399
dice-slice-101,0.881769208959456,0.75327386600873
dice-slice-102,0.881566734731762,0.748679517854724
dice-slice-103,0.871966527196653,0.802835775731639
dice-slice-104,0.873405851462866,0.818366140069274
dice-slice-105,0.867853085952291,0.847624471200781
dice-slice-106,0.874088109900521,0.878520918105321
dice-slice-107,0.856518849112145,0.887960069796697
dice-slice-108,0.865563406470807,0.88580310880829
dice-slice-109,0.867148838979825,0.867076497170541
dice-slice-110,0.87588963634591,0.9001541217145
dice-slice-111,0.868314783807742,0.894159694582081
dice-slice-112,0.871414441147379,0.899003349069927
dice-slice-113,0.872355220025827,0.89950969942443
dice-slice-114,0.869150521609538,0.88437365475678
dice-slice-115,0.876417910447761,0.864811222878795
dice-slice-116,0.863987170492132,0.828977894506457
dice-slice-117,0.850130758398713,0.88574472618794
dice-slice-118,0.86077738515901,0.896512542609912
dice-slice-119,0.855614973262032,0.886351471900089
dice-slice-120,0.819146722164412,0.875265416760786
dice-slice-121,0.847229206476918,0.875790107354269
dice-slice-122,0.843689616597173,0.882769726247987
dice-slice-123,0.832957573273212,0.860459743560125
dice-slice-124,0.864841836191288,0.849743947858473
dice-slice-125,0.842682674394535,0.862993298585257
dice-slice-126,0.848214285714286,0.853909982398793
dice-slice-127,0.857879006492837,0.868323146425724
dice-slice-128,0.858054554812146,0.865373961218837
dice-slice-129,0.831166192604632,0.854808921721835
dice-slice-130,0.877707758960221,0.84689236988378
dice-slice-131,0.866239487384862,0.842113716672021
dice-slice-132,0.869220869220869,0.84354770912148
dice-slice-133,0.883619837976684,0.858789625360231
dice-slice-134,0.87776708373436,0.859234432880579
dice-slice-135,0.869315550615912,0.874230908432863
dice-slice-136,0.851902796882164,0.870128701287013
dice-slice-137,0.853428317008014,0.857247370827618
dice-slice-138,0.846262840949345,0.831394816375126
dice-slice-139,0.845316650955523,0.855561506873773
dice-slice-140,0.842841675689181,0.843923279701845
dice-slice-141,0.871856648095166,0.845434543454345
dice-slice-142,0.872694691256627,0.848137535816619
dice-slice-143,0.869328363558168,0.846418234442836
dice-slice-144,0.866885335520022,0.855242780358932
dice-slice-145,0.863564041368337,0.849270954468199
dice-slice-146,0.852684063977207,0.838645237446654
dice-slice-147,0.849807874366542,0.861233274071302
dice-slice-148,0.853857726198152,0.819259121022674
dice-slice-149,0.863537906137184,0.832269739975236
dice-slice-150,0.896141835398408,0.85659509202454
dice-slice-151,0.881798905271463,0.868482039397451
dice-slice-152,0.874277456647399,0.864015151515152
dice-slice-153,0.882144566778363,0.870841121495327
dice-slice-154,0.866800535475234,0.859233191331728
dice-slice-155,0.854640128473405,0.835128720102246
dice-slice-156,0.867614719249377,0.834093812739551
dice-slice-157,0.854014598540146,0.840141467727675
dice-slice-158,0.874161735700197,0.837238644556597
dice-slice-159,0.884184554650876,0.861188228761799
dice-slice-160,0.875363190061116,0.86738860287591
dice-slice-161,0.835163669160168,0.868849525854357
dice-slice-162,0.843670119736311,0.858715922209395
dice-slice-163,0.859568640876412,0.871559633027523
dice-slice-164,0.848871860366113,0.871513573819264
dice-slice-165,0.825868472798777,0.859027845153779
dice-slice-166,0.812383992872522,0.854357341822523
dice-slice-167,0.775337070140888,0.856509918437217
dice-slice-168,0.787519500780031,0.829562594268477
dice-slice-169,0.769131103733096,0.867746005046257
dice-slice-170,0.751058498228636,0.82520325203252
dice-slice-171,0.77992277992278,0.798206278026906
dice-slice-172,0.803239178636846,0.699915230291043
dice-slice-173,0.817118402282454,0.771500313873195
dice-slice-174,0.781802542291886,0.793860372998845
dice-slice-175,0.808629868310451,0.842181032931438
dice-slice-176,0.749841000635998,0.868560606060606
dice-slice-177,0.793845514086703,0.861230889847119
dice-slice-178,0.825601374570447,0.844003241491086
dice-slice-179,0.798852848101266,0.870826709062003
dice-slice-180,0.811143270622287,0.875985068436333
dice-slice-181,0.842481703260146,0.85874067937034
dice-slice-182,0.78847969782814,0.872195925087467
dice-slice-183,0.838519392419997,0.862090548716879
dice-slice-184,0.861600612941422,0.862804221408572
dice-slice-185,0.863197387618981,0.846235418875928
dice-slice-186,0.86774238036133,0.849920291505352
dice-slice-187,0.875938600571467,0.834739001595623
dice-slice-188,0.680410664017221,0.810542915070962
dice-slice-189,0.688939687005451,0.840437402365543
dice-slice-190,0.65814266487214,0.83709920378739
dice-slice-191,0.665101313157666,0.873847537665842
dice-slice-192,0.735656573900269,0.864793678665496
dice-slice-193,0.817161256635628,0.874006810442679
dice-slice-194,0.765302935665209,0.851357365376057
dice-slice-195,0.864837203351884,0.822591664768845
dice-slice-196,0.891865443425077,0.829257545714915
dice-slice-197,0.890613026819923,0.859009009009009
dice-slice-198,0.91166970931049,0.837805172830554
dice-slice-199,0.893337014540769,0.845722300140253
dice-slice-200,0.908678146149233,0.881572714353387
dice-slice-201,0.89998316214851,0.847938724938049
dice-slice-202,0.922697437183829,0.866714525005982
dice-slice-203,0.911812429011845,0.833333333333333
dice-slice-204,0.929995656808939,0.824721878862794
dice-slice-205,0.939666852634096,0.815092453773113
dice-slice-206,0.94808666852879,0.850764377578258
dice-slice-207,0.925113496542068,0.892291985706993
dice-slice-208,0.899062081286289,0.896930371849264
dice-slice-209,0.884949040056886,0.853027473993065
dice-slice-210,0.85138961719979,0.851508671893561
dice-slice-211,0.841715555049268,0.883090304425684
dice-slice-212,0.873479623824451,0.900153609831029
dice-slice-213,0.876156039218413,0.882822559876384
dice-slice-214,0.856557026911576,0.840880970056917
dice-slice-215,0.867770284079297,0.807692307692308
dice-slice-216,0.883961566888396,0.861506055818852
dice-slice-217,0.861978765963994,0.819827346143136
dice-slice-218,0.84762518805072,0.861653732940862
dice-slice-219,0,0.843758043758044
dice-slice-220,0,0.835787718810781
dice-slice-221,0,0.838855848201643
dice-slice-222,NA,0.87317620650954
dice-slice-223,NA,0.85025817555938
dice-slice-224,NA,0.857475276323444
dice-slice-225,NA,0.84001153070049
dice-slice-226,NA,0.906502930505163
dice-slice-227,NA,0.853029394121176
dice-slice-228,NA,0.838483965014577
dice-slice-229,NA,0.846629378863703
dice-slice-230,NA,0.865871399476287
dice-slice-231,NA,0.883057615516258
dice-slice-232,NA,0.870475113122172
dice-slice-233,NA,0.845652789578023
dice-slice-234,NA,0.849431818181818
dice-slice-235,NA,0.849942062572422
dice-slice-236,NA,0.842322428529325
dice-slice-237,NA,0.850015028554253
dice-slice-238,NA,0.853269056944863
dice-slice-239,NA,0.861904761904762
dice-slice-240,NA,0.873063170441001
dice-slice-241,NA,0.872340425531915
dice-slice-242,NA,0.85012285012285
dice-slice-243,NA,0.857314870559904
dice-slice-244,NA,0.873090481786134
dice-slice-245,NA,0.887650337342329
dice-slice-246,NA,0.905957943925234
dice-slice-247,NA,0.881880733944954
